place,race_date_id,race_count
omiya,25202602100200,7
omiya,25202602100300,7
omiya,25202602100300,7
omiya,25202602100300,7
omiya,25202604170100,11
omiya,25202604170100,11
omiya,25202604170100,11
omiya,25202604170200,11
omiya,25202604170200,11
omiya,25202604170200,11
omiya,25202604170300,11
omiya,25202604170300,11
omiya,25202604170300,11
omiya,25202604270100,12
omiya,25202604270100,12
omiya,25202604270100,12
omiya,25202604270200,12
omiya,25202604270200,12
omiya,25202604270200,12
omiya,25202604270300,12
omiya,25202604270300,12
omiya,25202604270300,12
omiya,25202605220100,7
omiya,25202605220100,7
omiya,25202605220100,7
omiya,25202605220200,7
omiya,25202605220200,7
omiya,25202605220200,7
omiya,25202605220300,7
omiya,25202605220300,7
omiya,25202605220300,7
omiya,25202606050100,7
omiya,25202606050100,7
omiya,25202606050100,7
omiya,25202606050200,7
omiya,25202606050200,7
omiya,25202606050200,7
omiya,25202606050300,7
omiya,25202606050300,7
omiya,25202606050300,7
seibuen,26202301080100,12
seibuen,26202301080100,12
seibuen,26202301080100,12
seibuen,26202301080200,12
seibuen,26202301080200,12
seibuen,26202301080200,12
seibuen,26202301080300,12
seibuen,26202301080300,12
seibuen,26202301080300,12
seibuen,26202302070100,7
seibuen,26202302070100,7
seibuen,26202302070100,7
seibuen,26202302070200,7
seibuen,26202302070200,7
seibuen,26202302070200,7
seibuen,26202302070300,7
seibuen,26202302070300,7
seibuen,26202302070300,7
seibuen,26202302200100,7
seibuen,26202302200100,7
seibuen,26202302200100,7
seibuen,26202302200200,7
seibuen,26202302200200,7
seibuen,26202302200200,7
seibuen,26202302200300,7
seibuen,26202302200300,7
seibuen,26202302200300,7
seibuen,26202302270100,9
seibuen,26202302270100,9
seibuen,26202302270100,9
seibuen,26202302270200,9
seibuen,26202302270200,9
seibuen,26202302270200,9
seibuen,26202302270300,9
seibuen,26202302270300,9
seibuen,26202302270300,9
seibuen,26202303200100,9
seibuen,26202303200100,9
seibuen,26202303200100,9
seibuen,26202303200200,9
seibuen,26202303200200,9
seibuen,26202303200200,9
seibuen,26202303200300,9
seibuen,26202303200300,9
seibuen,26202303200300,9
seibuen,26202304070100,9
seibuen,26202304070100,9
seibuen,26202304070100,9
seibuen,26202304070200,9
seibuen,26202304070200,9
seibuen,26202304070200,9
seibuen,26202304070300,9
seibuen,26202304070300,9
seibuen,26202304070300,9
seibuen,26202304130100,7
seibuen,26202304130100,7
seibuen,26202304130100,7
seibuen,26202304130200,7
seibuen,26202304130200,7
seibuen,26202304130200,7
seibuen,26202304130300,7
seibuen,26202304130300,7
seibuen,26202304130300,7
seibuen,26202304190100,12
seibuen,26202304190100,12
seibuen,26202304190100,12
seibuen,26202304190200,12
seibuen,26202304190200,12
seibuen,26202304190200,12
seibuen,26202304190300,12
seibuen,26202304190300,12
seibuen,26202304190300,12
seibuen,26202304250100,7
seibuen,26202304250100,7
seibuen,26202304250100,7
seibuen,26202304250200,7
seibuen,26202304250200,7
seibuen,26202304250200,7
seibuen,26202304250300,7
seibuen,26202304250300,7
seibuen,26202304250300,7
seibuen,26202305100100,12
seibuen,26202305100100,12
seibuen,26202305100100,12
seibuen,26202305100200,12
seibuen,26202305100200,12
seibuen,26202305100200,12
seibuen,26202305100300,12
seibuen,26202305100300,12
seibuen,26202305100300,12
seibuen,26202305160100,12
seibuen,26202305160100,12
seibuen,26202305160100,12
seibuen,26202305160200,12
seibuen,26202305160200,12
seibuen,26202305160200,12
seibuen,26202305160300,12
seibuen,26202305160300,12
seibuen,26202305160300,12
seibuen,26202305250100,12
seibuen,26202305250100,12
seibuen,26202305250100,12
seibuen,26202305250200,12
seibuen,26202305250200,12
seibuen,26202305250200,12
seibuen,26202305250300,12
seibuen,26202305250300,12
seibuen,26202305250300,12
seibuen,26202306250100,7
seibuen,26202306250100,7
seibuen,26202306250100,7
seibuen,26202306250200,7
seibuen,26202306250200,7
seibuen,26202306250200,7
seibuen,26202306250300,7
seibuen,26202306250300,7
seibuen,26202306250300,7
seibuen,26202308150100,10
seibuen,26202308150100,10
seibuen,26202308150100,10
seibuen,26202308150100,10
seibuen,26202308150100,10
seibuen,26202308150100,10
seibuen,26202308150200,11
seibuen,26202308150200,11
seibuen,26202308150200,11
seibuen,26202308150200,11
seibuen,26202308150200,11
seibuen,26202308150200,11
seibuen,26202308150300,11
seibuen,26202308150300,11
seibuen,26202308150300,11
seibuen,26202308150300,11
seibuen,26202308150300,11
seibuen,26202308150300,11
seibuen,26202308150400,11
seibuen,26202308150400,11
seibuen,26202308150400,11
seibuen,26202308150400,11
seibuen,26202308150400,11
seibuen,26202308150400,11
seibuen,26202308150500,11
seibuen,26202308150500,11
seibuen,26202308150500,11
seibuen,26202308150500,11
seibuen,26202308150500,11
seibuen,26202308150500,11
seibuen,26202308150600,11
seibuen,26202308150600,11
seibuen,26202308150600,11
seibuen,26202308150600,11
seibuen,26202308150600,11
seibuen,26202308150600,11
seibuen,26202310100100,12
seibuen,26202310100100,12
seibuen,26202310100100,12
seibuen,26202310100200,12
seibuen,26202310100200,12
seibuen,26202310100200,12
seibuen,26202310100300,11
seibuen,26202310100300,11
seibuen,26202310100300,11
seibuen,26202311170100,9
seibuen,26202311170100,9
seibuen,26202311170100,9
seibuen,26202311170200,9
seibuen,26202311170200,9
seibuen,26202311170200,9
seibuen,26202311170300,9
seibuen,26202311170300,9
seibuen,26202311170300,9
seibuen,26202311240100,7
seibuen,26202311240100,7
seibuen,26202311240100,7
seibuen,26202311240200,7
seibuen,26202311240200,7
seibuen,26202311240200,7
seibuen,26202311240300,7
seibuen,26202311240300,7
seibuen,26202311240300,7
seibuen,26202312080100,9
seibuen,26202312080100,9
seibuen,26202312080100,9
seibuen,26202312080200,9
seibuen,26202312080200,9
seibuen,26202312080200,9
seibuen,26202312080300,9
seibuen,26202312080300,9
seibuen,26202312080300,9
seibuen,26202312160100,12
seibuen,26202312160100,12
seibuen,26202312160100,12
seibuen,26202312160200,12
seibuen,26202312160200,12
seibuen,26202312160200,12
seibuen,26202312160300,12
seibuen,26202312160300,12
seibuen,26202312160300,12
seibuen,26202312230100,12
seibuen,26202312230100,12
seibuen,26202312230100,12
seibuen,26202312230200,12
seibuen,26202312230200,12
seibuen,26202312230200,12
seibuen,26202312230300,12
seibuen,26202312230300,12
seibuen,26202312230300,12
seibuen,26202401160100,9
seibuen,26202401160100,9
seibuen,26202401160100,9
seibuen,26202401160200,9
seibuen,26202401160200,9
seibuen,26202401160200,9
seibuen,26202401160300,9
seibuen,26202401160300,9
seibuen,26202401160300,9
seibuen,26202401270100,7
seibuen,26202401270100,7
seibuen,26202401270100,7
seibuen,26202401270200,7
seibuen,26202401270200,7
seibuen,26202401270200,7
seibuen,26202401270300,7
seibuen,26202401270300,7
seibuen,26202401270300,7
seibuen,26202402040100,12
seibuen,26202402040100,12
seibuen,26202402040100,12
seibuen,26202402040100,12
seibuen,26202402040200,12
seibuen,26202402040200,12
seibuen,26202402040200,12
seibuen,26202402040200,12
seibuen,26202402040201,12
seibuen,26202402040201,12
seibuen,26202402040201,12
seibuen,26202402040201,12
seibuen,26202402040400,12
seibuen,26202402040400,12
seibuen,26202402040400,12
seibuen,26202402040400,12
seibuen,26202402130100,12
seibuen,26202402130100,12
seibuen,26202402130100,12
seibuen,26202402130200,12
seibuen,26202402130200,12
seibuen,26202402130200,12
seibuen,26202402130300,12
seibuen,26202402130300,12
seibuen,26202402130300,12
seibuen,26202402190100,9
seibuen,26202402190100,9
seibuen,26202402190100,9
seibuen,26202402190200,9
seibuen,26202402190200,9
seibuen,26202402190200,9
seibuen,26202402190300,9
seibuen,26202402190300,9
seibuen,26202402190300,9
seibuen,26202402260100,12
seibuen,26202402260100,12
seibuen,26202402260100,12
seibuen,26202402260200,12
seibuen,26202402260200,12
seibuen,26202402260200,12
seibuen,26202402260300,12
seibuen,26202402260300,12
seibuen,26202402260300,12
seibuen,26202403080100,9
seibuen,26202403080100,9
seibuen,26202403080100,9
seibuen,26202403080200,9
seibuen,26202403080200,9
seibuen,26202403080200,9
seibuen,26202403080300,9
seibuen,26202403080300,9
seibuen,26202403080300,9
seibuen,26202403140100,9
seibuen,26202403140100,9
seibuen,26202403140100,9
seibuen,26202403140200,9
seibuen,26202403140200,9
seibuen,26202403140200,9
seibuen,26202403140300,9
seibuen,26202403140300,9
seibuen,26202403140300,9
seibuen,26202404050100,7
seibuen,26202404050100,7
seibuen,26202404050100,7
seibuen,26202404050200,7
seibuen,26202404050200,7
seibuen,26202404050200,7
seibuen,26202404050300,7
seibuen,26202404050300,7
seibuen,26202404050300,7
seibuen,26202404200100,12
seibuen,26202404200100,12
seibuen,26202404200100,12
seibuen,26202404200100,12
seibuen,26202404200200,12
seibuen,26202404200200,12
seibuen,26202404200200,12
seibuen,26202404200200,12
seibuen,26202404200300,12
seibuen,26202404200300,12
seibuen,26202404200300,12
seibuen,26202404200300,12
seibuen,26202404200400,12
seibuen,26202404200400,12
seibuen,26202404200400,12
seibuen,26202404200400,12
seibuen,26202405200100,12
seibuen,26202405200100,12
seibuen,26202405200100,12
seibuen,26202405200200,12
seibuen,26202405200200,12
seibuen,26202405200200,12
seibuen,26202405200300,12
seibuen,26202405200300,12
seibuen,26202405200300,12
seibuen,26202406150100,12
seibuen,26202406150100,12
seibuen,26202406150100,12
seibuen,26202406150200,12
seibuen,26202406150200,12
seibuen,26202406150200,12
seibuen,26202406150300,12
seibuen,26202406150300,12
seibuen,26202406150300,12
seibuen,26202406220100,7
seibuen,26202406220100,7
seibuen,26202406220100,7
seibuen,26202406220200,7
seibuen,26202406220200,7
seibuen,26202406220200,7
seibuen,26202406220300,7
seibuen,26202406220300,7
seibuen,26202406220300,7
seibuen,26202407120100,12
seibuen,26202407120100,12
seibuen,26202407120100,12
seibuen,26202407120200,12
seibuen,26202407120200,12
seibuen,26202407120200,12
seibuen,26202407120300,12
seibuen,26202407120300,12
seibuen,26202407120300,12
seibuen,26202408100100,12
seibuen,26202408100100,12
seibuen,26202408100100,12
seibuen,26202408100200,12
seibuen,26202408100200,12
seibuen,26202408100200,12
seibuen,26202408100300,12
seibuen,26202408100300,12
seibuen,26202408100300,12
seibuen,26202408220100,7
seibuen,26202408220100,7
seibuen,26202408220100,7
seibuen,26202408220200,7
seibuen,26202408220200,7
seibuen,26202408220200,7
seibuen,26202408220300,7
seibuen,26202408220300,7
seibuen,26202408220300,7
seibuen,26202408280100,9
seibuen,26202408280100,9
seibuen,26202408280100,9
seibuen,26202408280200,9
seibuen,26202408280200,9
seibuen,26202408280200,9
seibuen,26202408280300,9
seibuen,26202408280300,9
seibuen,26202408280300,9
seibuen,26202410070100,12
seibuen,26202410070100,12
seibuen,26202410070100,12
seibuen,26202410070200,12
seibuen,26202410070200,12
seibuen,26202410070200,12
seibuen,26202410070300,12
seibuen,26202410070300,12
seibuen,26202410070300,12
seibuen,26202410120100,7
seibuen,26202410120100,7
seibuen,26202410120100,7
seibuen,26202410120200,7
seibuen,26202410120200,7
seibuen,26202410120200,7
seibuen,26202410120300,7
seibuen,26202410120300,7
seibuen,26202410120300,7
seibuen,26202410210100,9
seibuen,26202410210100,9
seibuen,26202410210100,9
seibuen,26202410210200,9
seibuen,26202410210200,9
seibuen,26202410210200,9
seibuen,26202410210300,9
seibuen,26202410210300,9
seibuen,26202410210300,9
seibuen,26202411010100,12
seibuen,26202411010100,12
seibuen,26202411010100,12
seibuen,26202411010200,12
seibuen,26202411010200,12
seibuen,26202411010200,12
seibuen,26202411010300,12
seibuen,26202411010300,12
seibuen,26202411010300,12
seibuen,26202411080100,9
seibuen,26202411080100,9
seibuen,26202411080100,9
seibuen,26202411080200,9
seibuen,26202411080200,9
seibuen,26202411080200,9
seibuen,26202411080300,9
seibuen,26202411080300,9
seibuen,26202411080300,9
seibuen,26202411290100,12
seibuen,26202411290100,12
seibuen,26202411290100,12
seibuen,26202411290200,12
seibuen,26202411290200,12
seibuen,26202411290200,12
seibuen,26202411290300,12
seibuen,26202411290300,12
seibuen,26202411290300,12
seibuen,26202412090100,12
seibuen,26202412090100,12
seibuen,26202412090100,12
seibuen,26202412090200,12
seibuen,26202412090200,12
seibuen,26202412090200,12
seibuen,26202412090300,12
seibuen,26202412090300,12
seibuen,26202412090300,12
seibuen,26202412250100,12
seibuen,26202412250100,12
seibuen,26202412250100,12
seibuen,26202412250200,12
seibuen,26202412250200,12
seibuen,26202412250200,12
seibuen,26202412250300,12
seibuen,26202412250300,12
seibuen,26202412250300,12
seibuen,26202501080100,9
seibuen,26202501080100,9
seibuen,26202501080100,9
seibuen,26202501080200,9
seibuen,26202501080200,9
seibuen,26202501080200,9
seibuen,26202501080300,9
seibuen,26202501080300,9
seibuen,26202501080300,9
seibuen,26202501310100,7
seibuen,26202501310100,7
seibuen,26202501310100,7
seibuen,26202501310200,7
seibuen,26202501310200,7
seibuen,26202501310200,7
seibuen,26202501310300,7
seibuen,26202501310300,7
seibuen,26202501310300,7
seibuen,26202502130100,12
seibuen,26202502130100,12
seibuen,26202502130100,12
seibuen,26202502130200,12
seibuen,26202502130200,12
seibuen,26202502130200,12
seibuen,26202502130300,12
seibuen,26202502130300,12
seibuen,26202502130300,12
seibuen,26202502260100,7
seibuen,26202502260100,7
seibuen,26202502260100,7
seibuen,26202502260200,7
seibuen,26202502260200,7
seibuen,26202502260200,7
seibuen,26202502260300,7
seibuen,26202502260300,7
seibuen,26202502260300,7
seibuen,26202503070100,9
seibuen,26202503070100,9
seibuen,26202503070100,9
seibuen,26202503070200,9
seibuen,26202503070200,9
seibuen,26202503070200,9
seibuen,26202503070300,9
seibuen,26202503070300,9
seibuen,26202503070300,9
seibuen,26202503250100,9
seibuen,26202503250100,9
seibuen,26202503250100,9
seibuen,26202503250200,9
seibuen,26202503250200,9
seibuen,26202503250200,9
seibuen,26202503250300,9
seibuen,26202503250300,9
seibuen,26202503250300,9
seibuen,26202504040100,7
seibuen,26202504040100,7
seibuen,26202504040100,7
seibuen,26202504040200,7
seibuen,26202504040200,7
seibuen,26202504040200,7
seibuen,26202504040300,7
seibuen,26202504040300,7
seibuen,26202504040300,7
seibuen,26202504090100,7
seibuen,26202504090100,7
seibuen,26202504090100,7
seibuen,26202504090200,7
seibuen,26202504090200,7
seibuen,26202504090200,7
seibuen,26202504090300,7
seibuen,26202504090300,7
seibuen,26202504090300,7
seibuen,26202505050100,12
seibuen,26202505050100,12
seibuen,26202505050100,12
seibuen,26202505050200,12
seibuen,26202505050200,12
seibuen,26202505050200,12
seibuen,26202505050300,12
seibuen,26202505050300,12
seibuen,26202505050300,12
seibuen,26202505100100,7
seibuen,26202505100100,7
seibuen,26202505100100,7
seibuen,26202505100200,7
seibuen,26202505100200,7
seibuen,26202505100200,7
seibuen,26202505100300,7
seibuen,26202505100300,7
seibuen,26202505100300,7
seibuen,26202508040100,12
seibuen,26202508040100,12
seibuen,26202508040100,12
seibuen,26202508040200,12
seibuen,26202508040200,12
seibuen,26202508040200,12
seibuen,26202508040300,12
seibuen,26202508040300,12
seibuen,26202508040300,12
seibuen,26202508200100,7
seibuen,26202508200100,7
seibuen,26202508200100,7
seibuen,26202508200200,7
seibuen,26202508200200,7
seibuen,26202508200200,7
seibuen,26202508200300,7
seibuen,26202508200300,7
seibuen,26202508200300,7
seibuen,26202508280100,12
seibuen,26202508280100,12
seibuen,26202508280100,12
seibuen,26202508280100,12
seibuen,26202508280200,12
seibuen,26202508280200,12
seibuen,26202508280200,12
seibuen,26202508280200,12
seibuen,26202508280300,12
seibuen,26202508280300,12
seibuen,26202508280300,12
seibuen,26202508280300,12
seibuen,26202508280400,12
seibuen,26202508280400,12
seibuen,26202508280400,12
seibuen,26202508280400,12
seibuen,26202509040100,7
seibuen,26202509040100,7
seibuen,26202509040100,7
seibuen,26202509040200,7
seibuen,26202509040200,7
seibuen,26202509040200,7
seibuen,26202509040300,7
seibuen,26202509040300,7
seibuen,26202509040300,7
seibuen,26202509180100,9
seibuen,26202509180100,9
seibuen,26202509180100,9
seibuen,26202509180200,9
seibuen,26202509180200,9
seibuen,26202509180200,9
seibuen,26202509180300,9
seibuen,26202509180300,9
seibuen,26202509180300,9
seibuen,26202510170100,11
seibuen,26202510170100,11
seibuen,26202510170100,11
seibuen,26202510170200,11
seibuen,26202510170200,11
seibuen,26202510170200,11
seibuen,26202510170300,11
seibuen,26202510170300,11
seibuen,26202510170300,11
seibuen,26202510230100,7
seibuen,26202510230100,7
seibuen,26202510230100,7
seibuen,26202510230200,7
seibuen,26202510230200,7
seibuen,26202510230200,7
seibuen,26202510230300,7
seibuen,26202510230300,7
seibuen,26202510230300,7
seibuen,26202510280100,12
seibuen,26202510280100,12
seibuen,26202510280100,12
seibuen,26202510280200,12
seibuen,26202510280200,12
seibuen,26202510280200,12
seibuen,26202510280300,12
seibuen,26202510280300,12
seibuen,26202510280300,12
seibuen,26202511040100,7
seibuen,26202511040100,7
seibuen,26202511040100,7
seibuen,26202511040200,7
seibuen,26202511040200,7
seibuen,26202511040200,7
seibuen,26202511040300,7
seibuen,26202511040300,7
seibuen,26202511040300,7
seibuen,26202601080100,9
seibuen,26202601080100,9
seibuen,26202601080100,9
seibuen,26202601080200,9
seibuen,26202601080200,9
seibuen,26202601080200,9
seibuen,26202601080300,9
seibuen,26202601080300,9
seibuen,26202601080300,9
seibuen,26202601220100,7
seibuen,26202601220100,7
seibuen,26202601220100,7
seibuen,26202601220200,7
seibuen,26202601220200,7
seibuen,26202601220200,7
seibuen,26202601220300,7
seibuen,26202601220300,7
seibuen,26202601220300,7
seibuen,26202601270100,12
seibuen,26202601270100,12
seibuen,26202601270100,12
seibuen,26202601270200,12
seibuen,26202601270200,12
seibuen,26202601270200,12
seibuen,26202601270300,12
seibuen,26202601270300,12
seibuen,26202601270300,12
seibuen,26202602040100,9
seibuen,26202602040100,9
seibuen,26202602040100,9
seibuen,26202602040200,9
seibuen,26202602040200,9
seibuen,26202602040200,9
seibuen,26202602040300,9
seibuen,26202602040300,9
seibuen,26202602040300,9
seibuen,26202602150100,11
seibuen,26202602150100,11
seibuen,26202602150100,11
seibuen,26202602150200,11
seibuen,26202602150200,11
seibuen,26202602150200,11
seibuen,26202602150300,11
seibuen,26202602150300,11
seibuen,26202602150300,11
seibuen,26202602200100,9
seibuen,26202602200100,9
seibuen,26202602200100,9
seibuen,26202602200200,9
seibuen,26202602200200,9
seibuen,26202602200200,9
seibuen,26202602200300,9
seibuen,26202602200300,9
seibuen,26202602200300,9
seibuen,26202602260100,7
seibuen,26202602260100,7
seibuen,26202602260100,7
seibuen,26202602260200,7
seibuen,26202602260200,7
seibuen,26202602260200,7
seibuen,26202602260300,7
seibuen,26202602260300,7
seibuen,26202602260300,7
seibuen,26202603040100,12
seibuen,26202603040100,12
seibuen,26202603040100,12
seibuen,26202603040200,12
seibuen,26202603040200,12
seibuen,26202603040200,12
seibuen,26202603040300,12
seibuen,26202603040300,12
seibuen,26202603040300,12
seibuen,26202603120100,12
seibuen,26202603120100,12
seibuen,26202603120100,12
seibuen,26202603120100,12
seibuen,26202603120200,12
seibuen,26202603120200,12
seibuen,26202603120200,12
seibuen,26202603120200,12
seibuen,26202603120300,12
seibuen,26202603120300,12
seibuen,26202603120300,12
seibuen,26202603120300,12
seibuen,26202603120400,12
seibuen,26202603120400,12
seibuen,26202603120400,12
seibuen,26202603120400,12
seibuen,26202603220100,9
seibuen,26202603220100,9
seibuen,26202603220100,9
seibuen,26202603220200,9
seibuen,26202603220200,9
seibuen,26202603220200,9
seibuen,26202603220300,9
seibuen,26202603220300,9
seibuen,26202603220300,9
seibuen,26202604090100,12
seibuen,26202604090100,12
seibuen,26202604090100,12
seibuen,26202604090100,12
seibuen,26202604090200,12
seibuen,26202604090200,12
seibuen,26202604090200,12
seibuen,26202604090200,12
seibuen,26202604090300,12
seibuen,26202604090300,12
seibuen,26202604090300,12
seibuen,26202604090300,12
seibuen,26202604090400,12
seibuen,26202604090400,12
seibuen,26202604090400,12
seibuen,26202604090400,12
seibuen,26202605010100,7
seibuen,26202605010100,7
seibuen,26202605010100,7
seibuen,26202605010200,7
seibuen,26202605010200,7
seibuen,26202605010200,7
seibuen,26202605010300,7
seibuen,26202605010300,7
seibuen,26202605010300,7
keiokaku,27202301010100,12
keiokaku,27202301010100,12
keiokaku,27202301010100,12
keiokaku,27202301010200,12
keiokaku,27202301010200,12
keiokaku,27202301010200,12
keiokaku,27202301010300,12
keiokaku,27202301010300,12
keiokaku,27202301010300,12
keiokaku,27202301110100,9
keiokaku,27202301110100,9
keiokaku,27202301110100,9
keiokaku,27202301110200,9
keiokaku,27202301110200,9
keiokaku,27202301110200,9
keiokaku,27202301110300,9
keiokaku,27202301110300,9
keiokaku,27202301110300,9
keiokaku,27202301230100,12
keiokaku,27202301230100,12
keiokaku,27202301230100,12
keiokaku,27202301230200,12
keiokaku,27202301230200,12
keiokaku,27202301230200,12
keiokaku,27202301230300,12
keiokaku,27202301230300,12
keiokaku,27202301230300,12
keiokaku,27202301290100,9
keiokaku,27202301290100,9
keiokaku,27202301290100,9
keiokaku,27202301290200,9
keiokaku,27202301290200,9
keiokaku,27202301290200,9
keiokaku,27202301290300,9
keiokaku,27202301290300,9
keiokaku,27202301290300,9
keiokaku,27202302040100,12
keiokaku,27202302040100,12
keiokaku,27202302040100,12
keiokaku,27202302040200,12
keiokaku,27202302040200,12
keiokaku,27202302040200,12
keiokaku,27202302040300,12
keiokaku,27202302040300,12
keiokaku,27202302040300,12
keiokaku,27202302210100,12
keiokaku,27202302210100,12
keiokaku,27202302210100,12
keiokaku,27202302210200,12
keiokaku,27202302210200,12
keiokaku,27202302210200,12
keiokaku,27202302210300,12
keiokaku,27202302210300,12
keiokaku,27202302210300,12
keiokaku,27202303030100,11
keiokaku,27202303030100,11
keiokaku,27202303030100,11
keiokaku,27202303030200,11
keiokaku,27202303030200,11
keiokaku,27202303030200,11
keiokaku,27202303030300,11
keiokaku,27202303030300,11
keiokaku,27202303030300,11
keiokaku,27202303260100,9
keiokaku,27202303260100,9
keiokaku,27202303260100,9
keiokaku,27202303260200,9
keiokaku,27202303260200,9
keiokaku,27202303260200,9
keiokaku,27202303260300,9
keiokaku,27202303260300,9
keiokaku,27202303260300,9
keiokaku,27202304010100,7
keiokaku,27202304010100,7
keiokaku,27202304010100,7
keiokaku,27202304010200,7
keiokaku,27202304010200,7
keiokaku,27202304010200,7
keiokaku,27202304010300,7
keiokaku,27202304010300,7
keiokaku,27202304010300,7
keiokaku,27202304150100,12
keiokaku,27202304150100,12
keiokaku,27202304150100,12
keiokaku,27202304150200,12
keiokaku,27202304150200,12
keiokaku,27202304150200,12
keiokaku,27202304150300,12
keiokaku,27202304150300,12
keiokaku,27202304150300,12
keiokaku,27202305130100,12
keiokaku,27202305130100,12
keiokaku,27202305130100,12
keiokaku,27202305130200,12
keiokaku,27202305130200,12
keiokaku,27202305130200,12
keiokaku,27202305130300,12
keiokaku,27202305130300,12
keiokaku,27202305130300,12
keiokaku,27202305230100,7
keiokaku,27202305230100,7
keiokaku,27202305230100,7
keiokaku,27202305230200,7
keiokaku,27202305230200,7
keiokaku,27202305230200,7
keiokaku,27202305230300,7
keiokaku,27202305230300,7
keiokaku,27202305230300,7
keiokaku,27202306040100,12
keiokaku,27202306040100,12
keiokaku,27202306040100,12
keiokaku,27202306040200,12
keiokaku,27202306040200,12
keiokaku,27202306040200,12
keiokaku,27202306040300,12
keiokaku,27202306040300,12
keiokaku,27202306040300,12
keiokaku,27202306190100,9
keiokaku,27202306190100,9
keiokaku,27202306190100,9
keiokaku,27202306190200,9
keiokaku,27202306190200,9
keiokaku,27202306190200,9
keiokaku,27202306190300,9
keiokaku,27202306190300,9
keiokaku,27202306190300,9
keiokaku,27202307120100,12
keiokaku,27202307120100,12
keiokaku,27202307120100,12
keiokaku,27202307120200,12
keiokaku,27202307120200,12
keiokaku,27202307120200,12
keiokaku,27202307120300,12
keiokaku,27202307120300,12
keiokaku,27202307120300,12
keiokaku,27202308100100,12
keiokaku,27202308100100,12
keiokaku,27202308100100,12
keiokaku,27202308100100,12
keiokaku,27202308100200,12
keiokaku,27202308100200,12
keiokaku,27202308100200,12
keiokaku,27202308100200,12
keiokaku,27202308100300,12
keiokaku,27202308100300,12
keiokaku,27202308100300,12
keiokaku,27202308100300,12
keiokaku,27202308100400,12
keiokaku,27202308100400,12
keiokaku,27202308100400,12
keiokaku,27202308100400,12
keiokaku,27202309020100,9
keiokaku,27202309020100,9
keiokaku,27202309020100,9
keiokaku,27202309020200,9
keiokaku,27202309020200,9
keiokaku,27202309020200,9
keiokaku,27202309020300,9
keiokaku,27202309020300,9
keiokaku,27202309020300,9
keiokaku,27202309290100,12
keiokaku,27202309290100,12
keiokaku,27202309290100,12
keiokaku,27202309290200,12
keiokaku,27202309290200,12
keiokaku,27202309290200,12
keiokaku,27202309290300,12
keiokaku,27202309290300,12
keiokaku,27202309290300,12
keiokaku,27202310110100,9
keiokaku,27202310110100,9
keiokaku,27202310110100,9
keiokaku,27202310110200,9
keiokaku,27202310110200,9
keiokaku,27202310110200,9
keiokaku,27202310110300,9
keiokaku,27202310110300,9
keiokaku,27202310110300,9
keiokaku,27202310280100,12
keiokaku,27202310280100,12
keiokaku,27202310280100,12
keiokaku,27202310280100,12
keiokaku,27202310280200,12
keiokaku,27202310280200,12
keiokaku,27202310280200,12
keiokaku,27202310280200,12
keiokaku,27202310280300,12
keiokaku,27202310280300,12
keiokaku,27202310280300,12
keiokaku,27202310280300,12
keiokaku,27202310280400,12
keiokaku,27202310280400,12
keiokaku,27202310280400,12
keiokaku,27202310280400,12
keiokaku,27202311100100,12
keiokaku,27202311100100,12
keiokaku,27202311100100,12
keiokaku,27202311100200,12
keiokaku,27202311100200,12
keiokaku,27202311100200,12
keiokaku,27202311100300,12
keiokaku,27202311100300,12
keiokaku,27202311100300,12
keiokaku,27202311260100,9
keiokaku,27202311260100,9
keiokaku,27202311260100,9
keiokaku,27202311260200,9
keiokaku,27202311260200,9
keiokaku,27202311260200,9
keiokaku,27202311260300,9
keiokaku,27202311260300,9
keiokaku,27202311260300,9
keiokaku,27202312020100,9
keiokaku,27202312020100,9
keiokaku,27202312020100,9
keiokaku,27202312020200,9
keiokaku,27202312020200,9
keiokaku,27202312020200,9
keiokaku,27202312020300,9
keiokaku,27202312020300,9
keiokaku,27202312020300,9
keiokaku,27202312150100,12
keiokaku,27202312150100,12
keiokaku,27202312150100,12
keiokaku,27202312150200,12
keiokaku,27202312150200,12
keiokaku,27202312150200,12
keiokaku,27202312150300,12
keiokaku,27202312150300,12
keiokaku,27202312150300,12
keiokaku,27202401010100,12
keiokaku,27202401010100,12
keiokaku,27202401010100,12
keiokaku,27202401010200,12
keiokaku,27202401010200,12
keiokaku,27202401010200,12
keiokaku,27202401010300,12
keiokaku,27202401010300,12
keiokaku,27202401010300,12
keiokaku,27202402060100,9
keiokaku,27202402060100,9
keiokaku,27202402060100,9
keiokaku,27202402060200,9
keiokaku,27202402060200,9
keiokaku,27202402060200,9
keiokaku,27202402060300,9
keiokaku,27202402060300,9
keiokaku,27202402060300,9
keiokaku,27202402270100,12
keiokaku,27202402270100,12
keiokaku,27202402270100,12
keiokaku,27202402270200,12
keiokaku,27202402270200,12
keiokaku,27202402270200,12
keiokaku,27202402270300,12
keiokaku,27202402270300,12
keiokaku,27202402270300,12
keiokaku,27202403040100,12
keiokaku,27202403040100,12
keiokaku,27202403040100,12
keiokaku,27202403040200,12
keiokaku,27202403040200,12
keiokaku,27202403040200,12
keiokaku,27202403040300,12
keiokaku,27202403040300,12
keiokaku,27202403040300,12
keiokaku,27202404290100,12
keiokaku,27202404290100,12
keiokaku,27202404290100,12
keiokaku,27202404290200,12
keiokaku,27202404290200,12
keiokaku,27202404290200,12
