race_id,avg_score,max_score,min_score,std_score,avg_age,racer_count,avg_win_rate,max_win_rate,avg_place_rate,max_place_rate,score_gap,nige_count,oikomi_count,ryo_count,sashi_count,makuri_count,front_runner_pressure,combination,payout_3rentan,payout_popularity,is_over_30,is_over_50,is_over_100,is_popular_50plus,is_popular_100plus,is_popular_150plus
2220230517030009,91.55142857142856,93.7,90.5,1.3664117067637185,36.85714285714285,7,0.2582857142857143,0.454,0.6125714285714287,0.76,3.200000000000003,2,3,2,0,0,0.2857142857142857,5-2-3,3550,6,0,0,0,0,0,0
2220230613010001,49.61,52.46,46.33,2.411002557720197,28.857142857142858,7,0.0552857142857142,0.2,0.3797142857142857,0.615,6.130000000000003,0,0,7,0,0,0.0,1-2-3,550,1,0,0,0,0,0,0
2220230613010002,49.66857142857143,53.65,45.96,2.615437685305132,28.285714285714285,7,0.0794285714285714,0.31,0.3604285714285714,0.758,7.689999999999998,0,0,7,0,0,0.0,1-2-3,290,1,0,0,0,0,0,0
2220230613010003,83.60000000000001,88.66,79.26,3.9056198825111865,47.285714285714285,7,0.0935714285714285,0.354,0.3835714285714285,0.645,9.399999999999991,1,5,1,0,0,0.1428571428571428,1-4-3,5680,19,0,0,0,0,0,0
2220230613010004,84.58428571428571,88.57,81.15,2.7745381426035376,37.142857142857146,7,0.1398571428571428,0.285,0.3929999999999999,0.571,7.4199999999999875,1,2,4,0,0,0.1428571428571428,5-4-7,5090,9,0,0,0,0,0,0
2220230613010005,84.11857142857143,87.92,77.83,4.049845382116168,38.285714285714285,7,0.1204285714285714,0.277,0.4092857142857143,0.555,10.090000000000003,2,2,3,0,0,0.2857142857142857,3-2-1,690,2,0,0,0,0,0,0
2220230613010006,84.48142857142857,88.33,81.23,2.7993953428757266,35.0,7,0.1237142857142857,0.227,0.4187142857142857,0.583,7.099999999999994,3,4,0,0,0,0.4285714285714285,2-3-1,11170,28,0,0,0,0,0,0
2220230613010007,84.8442857142857,88.26,80.0,3.068685153519106,42.142857142857146,7,0.1264285714285714,0.291,0.4054285714285714,0.631,8.260000000000005,2,5,0,0,0,0.2857142857142857,4-1-5,650,1,0,0,0,0,0,0
2220230613010008,84.25571428571428,89.41,77.95,4.770090345555512,38.85714285714285,7,0.09,0.333,0.3692857142857143,0.583,11.459999999999994,2,4,1,0,0,0.2857142857142857,2-4-1,2270,7,0,0,0,0,0,0
2220230613010009,90.82142857142856,92.32,89.6,1.0213623022125602,34.857142857142854,7,0.189,0.3,0.5847142857142857,0.7,2.719999999999999,3,4,0,0,0,0.4285714285714285,2-1-3,10920,42,0,0,0,0,0,0
2220230613020001,49.34142857142857,52.46,46.33,2.438178477001693,26.857142857142858,7,0.0461428571428571,0.153,0.3478571428571428,0.615,6.130000000000003,0,0,7,0,0,0.0,1-7-4,27080,39,0,0,0,0,0,0
2220230613020002,49.93714285714286,53.65,45.96,2.550239951362188,30.285714285714285,7,0.0885714285714285,0.31,0.3922857142857143,0.758,7.689999999999998,0,0,7,0,0,0.0,6-1-2,45190,51,1,0,0,1,0,0
2220230613020003,81.28428571428572,87.47,78.76,2.920575611889177,38.0,7,0.1131428571428571,0.285,0.2737142857142857,0.571,8.709999999999994,3,2,2,0,0,0.4285714285714285,1-7-2,33410,76,1,0,0,1,0,0
2220230613020004,82.03285714285714,87.51,77.83,3.918395565728898,37.85714285714285,7,0.0957142857142857,0.354,0.3055714285714286,0.645,9.680000000000009,3,3,1,0,0,0.4285714285714285,1-3-2,830,1,0,0,0,0,0,0
2220230613020005,84.43714285714285,88.25,79.26,3.0912279883875384,45.42857142857143,7,0.1091428571428571,0.291,0.4052857142857142,0.571,8.989999999999995,0,7,0,0,0,0.0,1-7-2,14890,59,0,0,0,1,0,0
2220230613020006,84.63142857142857,88.57,81.15,2.755608998457688,38.142857142857146,7,0.0775714285714285,0.142,0.3912857142857143,0.518,7.4199999999999875,0,3,4,0,0,0.0,2-4-1,3250,7,0,0,0,0,0,0
2220230613020007,88.02571428571427,92.07,83.03,3.2389600035755137,40.85714285714285,7,0.1361428571428571,0.3,0.542,0.7,9.039999999999992,2,4,1,0,0,0.2857142857142857,1-2-5,5960,22,0,0,0,0,0,0
2220230613020008,88.54285714285713,92.32,84.33,2.7504527765788755,34.714285714285715,7,0.2024285714285714,0.333,0.5294285714285715,0.625,7.989999999999995,4,3,0,0,0,0.5714285714285714,3-6-1,13780,59,0,0,0,1,0,0
2220230613020009,87.75142857142858,90.26,84.55,2.042453006978207,38.57142857142857,7,0.1488571428571428,0.277,0.5167142857142857,0.684,5.710000000000008,2,4,1,0,0,0.2857142857142857,1-2-6,6010,16,0,0,0,0,0,0
2220230613030001,47.95333333333334,50.13,45.96,1.6055487120192469,28.83333333333333,6,0.027,0.052,0.2009999999999999,0.379,4.170000000000002,0,0,6,0,0,0.0,1-4-3,5030,17,0,0,0,0,0,0
2220230613030002,82.24714285714286,86.66,77.83,2.959795681493988,39.42857142857143,7,0.1307142857142857,0.291,0.3442857142857143,0.571,8.829999999999998,2,3,2,0,0,0.2857142857142857,1-4-5,1970,5,0,0,0,0,0,0
2220230613030003,81.97857142857143,85.4,77.95,2.873415091091838,39.0,7,0.0448571428571428,0.133,0.2968571428571428,0.444,7.450000000000003,1,4,2,0,0,0.1428571428571428,1-5-2,1760,4,0,0,0,0,0,0
2220230613030004,82.08857142857143,86.9,78.76,2.820156192905091,39.85714285714285,7,0.0831428571428571,0.19,0.2972857142857142,0.5,8.14,1,5,1,0,0,0.1428571428571428,5-4-1,13690,52,0,0,0,1,0,0
2220230613030005,86.13428571428572,89.41,79.26,3.761382091478504,42.42857142857143,7,0.1254285714285714,0.333,0.4871428571428571,0.631,10.149999999999991,1,4,2,0,0,0.1428571428571428,1-3-2,1850,5,0,0,0,0,0,0
2220230613030006,86.77428571428571,88.57,83.85,1.91478333972678,33.714285714285715,7,0.171,0.285,0.4807142857142857,0.583,4.719999999999999,3,2,2,0,0,0.4285714285714285,3-1-6,10800,45,0,0,0,0,0,0
2220230613030007,87.29714285714286,90.83,84.45,2.2182929945171344,42.285714285714285,7,0.1598571428571428,0.354,0.5001428571428571,0.645,6.379999999999996,2,5,0,0,0,0.2857142857142857,3-4-2,5090,15,0,0,0,0,0,0
2220230613030008,50.277142857142856,53.65,46.33,2.6524436172814547,31.428571428571427,7,0.1005714285714285,0.31,0.4345714285714285,0.758,7.32,0,0,7,0,0,0.0,1-3-4,2430,7,0,0,0,0,0,0
2220230613030009,90.23285714285714,92.32,86.71,1.8591190950350125,35.42857142857143,7,0.1721428571428571,0.3,0.5732857142857143,0.7,5.609999999999999,4,3,0,0,0,0.5714285714285714,5-6-1,71500,156,1,1,0,1,1,1
2220230629010001,100.71666666666668,108.0,95.13,4.299473805013817,36.66666666666666,9,0.0962222222222222,0.206,0.4003333333333333,0.529,12.870000000000005,3,4,2,0,0,0.3333333333333333,9-7-1,34130,103,1,0,0,1,1,0
2220230629010002,100.4011111111111,107.47,93.13,4.8520574101211045,34.333333333333336,9,0.1243333333333333,0.272,0.3438888888888888,0.575,14.340000000000003,3,2,4,0,0,0.3333333333333333,1-2-9,26070,71,0,0,0,1,0,0
2220230629010003,100.43777777777775,111.16,92.32,6.217887056263119,33.44444444444444,9,0.0951111111111111,0.176,0.3558888888888889,0.705,18.840000000000003,3,4,2,0,0,0.3333333333333333,1-5-2,1850,5,0,0,0,0,0,0
2220230629010004,99.68111111111112,110.04,91.96,5.282263824451704,39.11111111111112,9,0.0828888888888888,0.153,0.3453333333333333,0.562,18.080000000000013,2,5,2,0,0,0.2222222222222222,9-6-1,46320,122,1,0,0,1,1,0
2220230629010005,102.8,108.4,95.78,4.249317592272906,37.11111111111112,9,0.151,0.259,0.4042222222222222,0.62,12.620000000000005,4,2,3,0,0,0.4444444444444444,9-2-3,126440,207,1,1,1,1,1,1
2220230629010006,101.38555555555556,110.96,94.71,5.274341454416634,40.66666666666666,9,0.1333333333333333,0.266,0.4352222222222222,0.533,16.25,3,3,3,0,0,0.3333333333333333,3-7-1,890,1,0,0,0,0,0,0
2220230629010007,101.26333333333334,109.33,94.28,4.276482199191288,38.11111111111112,9,0.09,0.15,0.3485555555555555,0.473,15.049999999999995,4,4,1,0,0,0.4444444444444444,5-1-8,1070,1,0,0,0,0,0,0
2220230629010008,100.33777777777776,109.37,93.25,5.04202037326749,37.66666666666666,9,0.058,0.125,0.3118888888888889,0.5,16.120000000000005,3,6,0,0,0,0.3333333333333333,5-9-3,12240,33,0,0,0,0,0,0
2220230629010009,100.67444444444445,106.09,94.0,4.778145851455119,36.11111111111112,9,0.1371111111111111,0.285,0.3727777777777777,0.523,12.090000000000003,2,4,3,0,0,0.2222222222222222,1-5-9,1510,2,0,0,0,0,0,0
2220230629010010,102.02111111111113,111.21,94.05,5.234050640862306,38.55555555555556,9,0.146,0.269,0.4282222222222222,0.586,17.159999999999997,2,5,2,0,0,0.2222222222222222,7-1-5,350,1,0,0,0,0,0,0
2220230629010011,99.98555555555556,110.0,91.0,6.467449480110208,34.666666666666664,9,0.098,0.291,0.3681111111111111,0.75,19.0,4,3,2,0,0,0.4444444444444444,7-5-1,3720,12,0,0,0,0,0,0
2220230629010012,114.5122222222222,120.66,111.3,2.8480378235628168,35.111111111111114,9,0.2567777777777777,0.526,0.5845555555555556,0.736,9.36,4,3,2,0,0,0.4444444444444444,8-3-7,6180,19,0,0,0,0,0,0
2220230629020001,97.74444444444444,105.21,92.19,3.8090159854978,38.22222222222222,9,0.1104444444444444,0.272,0.3287777777777778,0.575,13.019999999999996,2,5,2,0,0,0.2222222222222222,1-3-7,2610,6,0,0,0,0,0,0
2220230629020002,98.64555555555556,105.62,93.0,3.786869126043016,37.77777777777778,9,0.1256666666666666,0.285,0.3671111111111111,0.533,12.620000000000005,3,3,3,0,0,0.3333333333333333,1-4-9,16310,55,0,0,0,1,0,0
2220230629020003,97.1888888888889,101.56,94.0,2.6333127636327487,40.0,9,0.0692222222222222,0.193,0.2885555555555555,0.483,7.560000000000002,4,4,1,0,0,0.4444444444444444,7-5-8,25270,56,0,0,0,1,0,0
2220230629020004,96.57,103.78,91.0,4.262557917495084,36.55555555555556,9,0.0637777777777777,0.243,0.2626666666666666,0.44,12.78,4,2,3,0,0,0.4444444444444444,7-5-1,5180,16,0,0,0,0,0,0
2220230629020005,97.52444444444444,106.13,91.79,4.263481884302755,36.55555555555556,9,0.076,0.142,0.3082222222222222,0.521,14.33999999999999,3,6,0,0,0,0.3333333333333333,5-7-3,6840,15,0,0,0,0,0,0
2220230629020006,105.30111111111113,111.87,99.09,4.963220840453415,35.333333333333336,9,0.1586666666666666,0.291,0.4714444444444445,0.593,12.78,3,3,3,0,0,0.3333333333333333,9-1-6,2290,6,0,0,0,0,0,0
2220230629020007,105.04222222222222,113.3,91.96,6.7282032850118645,34.77777777777778,9,0.1563333333333333,0.238,0.4347777777777777,0.571,21.340000000000003,3,5,1,0,0,0.3333333333333333,3-5-9,295170,291,1,1,1,1,1,1
2220230629020008,105.27666666666669,113.25,98.68,4.77780545857614,38.11111111111112,9,0.1455555555555555,0.225,0.4554444444444445,0.75,14.569999999999991,3,3,3,0,0,0.3333333333333333,7-1-2,990,2,0,0,0,0,0,0
2220230629020009,105.51222222222222,114.72,96.95,6.023416343276001,39.0,9,0.1149999999999999,0.36,0.426,0.64,17.769999999999996,4,4,1,0,0,0.4444444444444444,9-5-3,2120,8,0,0,0,0,0,0
2220230629020010,105.19777777777776,116.54,94.5,6.686938346092663,37.44444444444444,9,0.1426666666666666,0.285,0.4692222222222222,0.714,22.040000000000006,3,5,1,0,0,0.3333333333333333,2-3-1,99040,127,1,1,0,1,1,0
2220230629020011,104.25111111111111,120.66,98.25,6.764827130911119,33.55555555555556,9,0.1514444444444444,0.526,0.4173333333333333,0.736,22.41,3,3,3,0,0,0.3333333333333333,1-9-5,4990,14,0,0,0,0,0,0
2220230629020012,105.14444444444445,115.62,100.0,5.054060523754912,34.333333333333336,9,0.1443333333333333,0.388,0.4682222222222222,0.611,15.620000000000005,3,3,3,0,0,0.3333333333333333,2-7-4,28070,64,0,0,0,1,0,0
2220230629030001,95.38,100.92,91.0,3.2281573691504,35.75,8,0.0413749999999999,0.131,0.22925,0.473,9.920000000000002,3,3,2,0,0,0.375,3-4-8,9590,32,0,0,0,0,0,0
2220230629030002,96.57555555555555,101.41,92.19,3.0027117373763605,41.333333333333336,9,0.0668888888888888,0.269,0.2688888888888889,0.464,9.22,2,5,2,0,0,0.2222222222222222,7-3-1,2980,6,0,0,0,0,0,0
2220230629030003,95.73888888888888,99.65,91.79,2.7120446366369264,38.55555555555556,9,0.0695555555555555,0.142,0.2898888888888888,0.428,7.859999999999999,3,4,2,0,0,0.3333333333333333,3-7-4,17340,62,0,0,0,1,0,0
2220230629030004,98.83222222222224,106.13,91.96,4.650494000043913,36.66666666666666,9,0.1186666666666666,0.285,0.3255555555555556,0.555,14.170000000000002,3,5,1,0,0,0.3333333333333333,9-3-4,940,1,0,0,0,0,0,0
2220230629030005,98.55333333333334,104.92,93.25,3.691351378560433,36.44444444444444,9,0.0936666666666666,0.269,0.3223333333333333,0.5,11.670000000000002,5,4,0,0,0,0.5555555555555556,2-1-7,4660,10,0,0,0,0,0,0
2220230629030006,100.49,105.62,95.8,3.537004382242131,33.888888888888886,9,0.0966666666666666,0.2,0.4013333333333333,0.52,9.820000000000007,4,3,2,0,0,0.4444444444444444,1-9-7,2520,5,0,0,0,0,0,0
2220230629030007,102.07333333333332,107.65,98.0,3.4920767460065982,40.77777777777778,9,0.1317777777777777,0.272,0.411,0.575,9.650000000000006,1,5,3,0,0,0.1111111111111111,8-1-3,34770,106,1,0,0,1,1,0
2220230629030008,103.77555555555556,110.96,100.31,3.488298693887574,38.55555555555556,9,0.15,0.243,0.4375555555555556,0.578,10.649999999999991,2,3,4,0,0,0.2222222222222222,5-9-3,3420,4,0,0,0,0,0,0
2220230629030009,103.06333333333332,111.3,94.5,5.288537132326858,36.66666666666666,9,0.1292222222222222,0.266,0.4498888888888888,0.705,16.799999999999997,2,5,2,0,0,0.2222222222222222,7-3-1,7930,16,0,0,0,0,0,0
2220230629030010,109.34333333333332,113.35,103.88,3.836613089692519,37.66666666666666,9,0.1491111111111111,0.238,0.5067777777777778,0.75,9.47,4,3,2,0,0,0.4444444444444444,4-9-3,241580,305,1,1,1,1,1,1
2220230629030011,106.94111111111113,120.66,99.09,6.998479199877004,30.666666666666668,9,0.1709999999999999,0.526,0.4842222222222221,0.736,21.57,4,2,3,0,0,0.4444444444444444,3-1-2,2610,6,0,0,0,0,0,0
2220230629030012,107.88222222222224,115.62,100.92,5.089778427834009,35.0,9,0.2065555555555555,0.388,0.5095555555555555,0.64,14.700000000000005,4,3,2,0,0,0.4444444444444444,1-5-8,1020,2,0,0,0,0,0,0
2220230629040001,94.55714285714284,96.6,91.0,1.9903912034716016,40.42857142857143,7,0.0182857142857142,0.064,0.1941428571428571,0.32,5.599999999999994,2,4,1,0,0,0.2857142857142857,2-1-5,43790,79,1,0,0,1,0,0
2220230629040002,95.59714285714288,98.68,91.96,2.6996463613204047,35.142857142857146,7,0.0559999999999999,0.142,0.2598571428571428,0.428,6.720000000000013,2,4,1,0,0,0.2857142857142857,4-3-7,2820,7,0,0,0,0,0,0
2220230629040003,95.2942857142857,100.0,91.79,3.169257837111904,43.42857142857143,7,0.0547142857142857,0.138,0.2021428571428571,0.388,8.209999999999994,2,5,0,0,0,0.2857142857142857,3-5-7,1150,3,0,0,0,0,0,0
2220230629040004,97.40666666666668,103.17,94.0,3.199578097187191,36.333333333333336,9,0.1128888888888888,0.269,0.3194444444444444,0.555,9.170000000000002,3,4,2,0,0,0.3333333333333333,5-1-3,5600,15,0,0,0,0,0,0
2220230629040005,98.95777777777778,102.39,92.8,2.9852586897025266,38.11111111111112,9,0.1173333333333333,0.285,0.3506666666666666,0.473,9.590000000000003,4,4,1,0,0,0.4444444444444444,2-9-1,9480,27,0,0,0,0,0,0
2220230629040006,99.62777777777778,106.28,95.66,3.023978248011125,37.22222222222222,9,0.0995555555555555,0.2,0.4062222222222222,0.529,10.620000000000005,4,2,3,0,0,0.4444444444444444,3-5-8,12540,34,0,0,0,0,0,0
2220230629040007,102.50444444444445,109.33,95.78,4.083681277692683,36.888888888888886,9,0.0963333333333333,0.206,0.4242222222222222,0.75,13.549999999999995,3,4,2,0,0,0.3333333333333333,1-7-2,7410,18,0,0,0,0,0,0
2220230629040008,104.3111111111111,110.04,99.64,3.5559578331458206,33.22222222222222,9,0.1608888888888889,0.225,0.4976666666666667,0.705,10.400000000000006,4,4,1,0,0,0.4444444444444444,7-5-2,13960,39,0,0,0,0,0,0
2220230629040009,102.61333333333332,111.21,99.25,3.9213549954065607,36.22222222222222,9,0.1374444444444444,0.266,0.4502222222222222,0.586,11.959999999999994,3,3,3,0,0,0.3333333333333333,5-3-8,1470,2,0,0,0,0,0,0
2220230629040010,106.60222222222222,111.3,100.0,4.101904368027666,37.11111111111112,9,0.1912222222222222,0.291,0.4764444444444444,0.518,11.299999999999995,2,2,5,0,0,0.2222222222222222,9-5-6,87810,187,1,1,0,1,1,1
2220230629040011,105.88444444444444,113.35,98.68,5.1572791060575485,35.666666666666664,9,0.1314444444444444,0.241,0.4394444444444444,0.62,14.669999999999987,3,5,1,0,0,0.3333333333333333,5-1-2,6510,13,0,0,0,0,0,0
2220230629040012,111.69222222222224,120.66,102.77,5.331003136788089,34.44444444444444,9,0.2063333333333333,0.526,0.5115555555555555,0.736,17.89,4,2,3,0,0,0.4444444444444444,2-1-4,11680,32,0,0,0,0,0,0
2220230710010001,50.03857142857142,53.39,46.58,2.528276280864284,30.0,7,0.0479999999999999,0.173,0.415,0.68,6.810000000000002,0,0,7,0,0,0.0,1-7-2,24930,41,0,0,0,0,0,0
2220230710010002,50.28285714285715,55.9,45.66,3.283954497683722,31.0,7,0.1197142857142857,0.476,0.412,0.857,10.240000000000002,0,0,7,0,0,0.0,1-3-2,490,2,0,0,0,0,0,0
2220230710010003,83.29714285714286,90.65,65.5,8.706416626614562,38.42857142857143,7,0.1462857142857143,0.222,0.3822857142857143,0.592,25.15000000000001,1,3,3,0,0,0.1428571428571428,3-1-2,2530,9,0,0,0,0,0,0
2220230710010004,84.72428571428573,90.82,78.37,4.96555084941189,36.285714285714285,7,0.2225714285714286,0.541,0.4665714285714286,0.76,12.449999999999989,3,4,0,0,0,0.4285714285714285,1-2-6,1090,2,0,0,0,0,0,0
2220230710010005,85.17285714285715,90.95,78.66,3.768411311086392,39.285714285714285,7,0.1227142857142857,0.23,0.4107142857142857,0.583,12.290000000000006,2,3,2,0,0,0.2857142857142857,4-2-6,3650,11,0,0,0,0,0,0
2220230710010006,82.21285714285715,91.96,66.89,8.193285287936934,40.42857142857143,7,0.175,0.64,0.3781428571428571,0.88,25.07,2,3,2,0,0,0.2857142857142857,6-1-3,1670,5,0,0,0,0,0,0
2220230710010007,82.88857142857144,91.15,70.53,6.577612101088132,42.42857142857143,7,0.1025714285714285,0.227,0.4148571428571428,0.681,20.620000000000005,2,3,2,0,0,0.2857142857142857,4-2-1,50670,60,1,1,0,1,0,0
2220230710010008,84.21285714285715,91.48,73.58,5.5907832316105,38.71428571428572,7,0.1721428571428571,0.296,0.4831428571428571,0.74,17.900000000000006,2,3,2,0,0,0.2857142857142857,1-3-2,1350,4,0,0,0,0,0,0
2220230710010009,94.51428571428572,96.52,92.33,1.4487909573486564,39.142857142857146,7,0.0684285714285714,0.25,0.3817142857142857,0.75,4.189999999999998,2,5,0,0,0,0.2857142857142857,1-5-7,8390,27,0,0,0,0,0,0
2220230710020001,50.11714285714286,53.39,46.58,2.419715646418769,30.857142857142858,7,0.0751428571428571,0.19,0.4101428571428571,0.652,6.810000000000002,0,0,7,0,0,0.0,1-4-6,17940,38,0,0,0,0,0,0
2220230710020002,50.20428571428572,55.9,45.66,3.3692573718989216,30.142857142857142,7,0.0925714285714285,0.476,0.4168571428571428,0.857,10.240000000000002,0,0,7,0,0,0.0,1-5-3,5510,11,0,0,0,0,0,0
2220230710020003,80.81142857142858,88.08,66.89,6.956142198497263,42.42857142857143,7,0.1125714285714285,0.2,0.2852857142857142,0.478,21.19,2,3,2,0,0,0.2857142857142857,4-2-1,8600,28,0,0,0,0,0,0
2220230710020004,80.97571428571429,90.95,65.5,8.820598727113815,41.0,7,0.1015714285714285,0.222,0.355,0.583,25.450000000000003,2,3,2,0,0,0.2857142857142857,3-5-2,5260,19,0,0,0,0,0,0
2220230710020005,80.91571428571429,87.25,70.53,5.439705436702919,40.285714285714285,7,0.1295714285714286,0.4,0.4561428571428571,0.76,16.72,2,5,0,0,0,0.2857142857142857,5-3-1,240,1,0,0,0,0,0,0
2220230710020006,83.70142857142856,87.64,79.59,2.731150115314235,41.42857142857143,7,0.1061428571428571,0.21,0.3527142857142857,0.444,8.049999999999997,1,4,2,0,0,0.1428571428571428,2-3-1,1420,5,0,0,0,0,0,0
2220230710020007,91.69857142857144,95.76,86.6,3.127242814213126,38.57142857142857,7,0.1372857142857143,0.296,0.4412857142857143,0.74,9.16000000000001,2,5,0,0,0,0.2857142857142857,4-1-5,2930,7,0,0,0,0,0,0
2220230710020008,90.23571428571428,94.66,86.25,3.3733952092951154,33.57142857142857,7,0.1671428571428571,0.25,0.5618571428571428,0.75,8.409999999999997,2,2,3,0,0,0.2857142857142857,1-3-4,7020,25,0,0,0,0,0,0
2220230710020009,88.6842857142857,96.52,78.88,6.095402248533613,37.42857142857143,7,0.2554285714285714,0.64,0.4651428571428572,0.88,17.64,3,2,2,0,0,0.4285714285714285,1-6-2,15630,36,0,0,0,0,0,0
2220230710030001,48.94857142857143,52.33,45.66,2.456640175601821,33.714285714285715,7,0.0478571428571428,0.172,0.3272857142857143,0.68,6.670000000000002,0,0,7,0,0,0.0,3-2-1,1410,5,0,0,0,0,0,0
2220230710030002,81.07571428571428,87.25,65.5,7.541115870441766,43.71428571428572,7,0.0902857142857142,0.208,0.3345714285714286,0.583,21.75,1,5,1,0,0,0.1428571428571428,1-3-2,520,1,0,0,0,0,0,0
2220230710030003,81.56142857142856,88.08,73.58,4.708242519141048,44.85714285714285,7,0.0951428571428571,0.173,0.3542857142857142,0.583,14.5,0,4,3,0,0,0.0,1-7-3,3460,11,0,0,0,0,0,0
2220230710030004,79.06000000000002,87.08,66.89,7.586191402805497,42.42857142857143,7,0.0968571428571428,0.222,0.3574285714285715,0.541,20.19,1,4,2,0,0,0.1428571428571428,2-4-6,2410,9,0,0,0,0,0,0
2220230710030005,87.40142857142857,91.96,79.4,4.074250150115273,36.42857142857143,7,0.2001428571428571,0.4,0.4955714285714285,0.76,12.559999999999988,3,4,0,0,0,0.4285714285714285,3-1-2,9310,29,0,0,0,0,0,0
2220230710030006,87.38714285714286,93.42,81.85,4.041792977898603,34.857142857142854,7,0.1928571428571428,0.25,0.5585714285714286,0.75,11.570000000000007,4,0,3,0,0,0.5714285714285714,7-3-1,49540,115,1,0,0,1,1,0
2220230710030007,87.42571428571429,95.17,78.88,5.3457237026208055,34.714285714285715,7,0.2678571428571428,0.64,0.5092857142857142,0.88,16.290000000000006,3,3,1,0,0,0.4285714285714285,7-5-1,7330,27,0,0,0,0,0,0
2220230710030008,51.37285714285714,55.9,47.85,2.783509261619903,27.285714285714285,7,0.1198571428571428,0.476,0.4997142857142856,0.857,8.049999999999997,0,0,7,0,0,0.0,2-5-6,47020,61,1,0,0,1,0,0
2220230710030009,92.55857142857144,96.52,83.42,4.40611101604513,38.42857142857143,7,0.0902857142857142,0.296,0.3785714285714285,0.75,13.099999999999994,2,4,1,0,0,0.2857142857142857,6-3-4,6050,16,0,0,0,0,0,0
2220230728010001,82.23571428571428,90.72,69.54,8.075270598444067,46.285714285714285,7,0.214,0.4,0.4741428571428571,0.68,21.18,1,4,2,0,0,0.1428571428571428,5-3-7,3330,10,0,0,0,0,0,0
2220230728010002,85.18571428571428,90.55,80.69,3.5678605033589195,41.0,7,0.1317142857142857,0.266,0.3461428571428571,0.5,9.86,3,3,1,0,0,0.4285714285714285,5-7-2,13920,53,0,0,0,1,0,0
2220230728010003,85.14142857142858,91.12,75.93,4.874639913441225,36.85714285714285,7,0.1602857142857142,0.222,0.4638571428571428,0.677,15.189999999999998,3,3,1,0,0,0.4285714285714285,5-3-6,71390,114,1,1,0,1,1,0
2220230728010004,83.64999999999999,90.36,79.37,3.798166224201706,40.85714285714285,7,0.1122857142857143,0.303,0.3865714285714285,0.666,10.989999999999997,2,4,1,0,0,0.2857142857142857,4-3-1,680,2,0,0,0,0,0,0
2220230728010005,94.03142857142858,100.54,91.25,3.170627848294558,43.0,7,0.1117142857142857,0.281,0.3547142857142857,0.593,9.290000000000006,1,5,1,0,0,0.1428571428571428,3-5-1,2880,7,0,0,0,0,0,0
2220230728010006,43.04571428571428,54.15,0.0,19.118687068888786,29.714285714285715,7,0.0972857142857143,0.303,0.3868571428571428,0.777,54.15,0,0,7,0,0,0.0,3-2-7,2580,9,0,0,0,0,0,0
2220230728010007,49.45428571428572,54.37,44.79,3.276476039603409,28.571428571428573,7,0.1574285714285714,0.5,0.3367142857142857,0.666,9.579999999999998,0,0,7,0,0,0.0,5-7-2,720,2,0,0,0,0,0,0
2220230728010008,99.505,105.42,89.3,6.290538132783242,35.666666666666664,6,0.1306666666666666,0.259,0.4161666666666666,0.619,16.120000000000005,4,2,0,0,0,0.6666666666666666,4-3-6,2770,7,0,0,0,0,0,0
2220230728010009,100.27428571428572,104.91,92.61,4.586991959671961,32.714285714285715,7,0.1878571428571428,0.333,0.537,0.76,12.299999999999995,3,3,1,0,0,0.4285714285714285,2-5-1,2600,6,0,0,0,0,0,0
2220230728010010,100.48428571428572,104.78,92.77,4.530415202248229,40.0,7,0.1389999999999999,0.25,0.4447142857142857,0.625,12.010000000000003,2,4,1,0,0,0.2857142857142857,7-3-2,1870,4,0,0,0,0,0,0
2220230728010011,99.27571428571429,104.96,91.66,4.973365249482679,38.0,7,0.1811428571428571,0.25,0.415,0.5,13.299999999999995,3,3,1,0,0,0.4285714285714285,3-1-4,10080,36,0,0,0,0,0,0
2220230728010012,109.73428571428572,113.6,106.28,2.4440052996591226,38.0,7,0.2688571428571428,0.433,0.5425714285714286,0.7,7.319999999999993,0,4,3,0,0,0.0,4-7-6,197750,204,1,1,1,1,1,1
2220230728020001,81.28142857142858,84.22,79.37,1.6680870138317965,39.57142857142857,7,0.135,0.567,0.3454285714285715,0.81,4.849999999999994,1,3,3,0,0,0.1428571428571428,5-3-4,2000,6,0,0,0,0,0,0
2220230728020002,81.63,90.55,69.54,6.399419244483567,43.0,7,0.0722857142857142,0.21,0.2704285714285714,0.428,21.00999999999999,1,5,1,0,0,0.1428571428571428,2-4-7,560,1,0,0,0,0,0,0
2220230728020003,86.85571428571428,92.94,75.93,5.875879670718408,38.42857142857143,7,0.1844285714285714,0.366,0.4828571428571428,0.677,17.00999999999999,4,2,1,0,0,0.5714285714285714,1-4-2,2160,5,0,0,0,0,0,0
2220230728020004,89.53428571428572,93.0,84.1,3.047457175760678,42.142857142857146,7,0.1548571428571428,0.296,0.4348571428571429,0.666,8.900000000000006,2,4,1,0,0,0.2857142857142857,2-3-4,3990,14,0,0,0,0,0,0
2220230728020005,88.34714285714287,100.54,73.73,8.60943806583936,40.142857142857146,7,0.2241428571428571,0.4,0.4792857142857142,0.68,26.81,3,4,0,0,0,0.4285714285714285,7-3-2,350,1,0,0,0,0,0,0
2220230728020006,43.30142857142857,54.15,0.0,19.25910644221016,29.428571428571427,7,0.1234285714285714,0.303,0.4128571428571428,0.777,54.15,0,0,7,0,0,0.0,2-4-6,43090,60,1,0,0,1,0,0
